;date;RR;Tn;Tx;Tavg;RH_avg;ss;ff_x;ff_avg;ddd_x;ddd_car
240532;13/12/2015;26.8;24.1;30.4;;;4.7;3.0;1.0;320.0;N 
240533;14/12/2015;1.1;25.0;34.1;;;1.5;6.0;2.0;210.0;N 
240534;15/12/2015;37.8;23.7;26.4;;;3.6;5.0;2.0;220.0;N 
240535;16/12/2015;9.2;23.8;28.8;;;0.0;3.0;1.0;360.0;N 
240536;17/12/2015;27.2;23.2;28.5;;;0.0;3.0;1.0;240.0;N 
240537;18/12/2015;10.4;23.5;31.7;;;0.0;6.0;3.0;230.0;SW
240538;19/12/2015;60.3;23.4;31.6;;;;5.0;2.0;260.0;SW
240539;20/12/2015;;23.1;31.6;;;0.4;4.0;2.0;240.0;SW
240540;21/12/2015;0.1;23.2;32.7;;;7.0;4.0;2.0;330.0;N 
240541;22/12/2015;;24.6;33.2;;;5.5;5.0;1.0;110.0;N 
240542;23/12/2015;0.1;;33.0;;;5.5;4.0;2.0;340.0;N 
240543;24/12/2015;17.6;23.4;28.4;;;5.7;3.0;1.0;40.0;N 
240544;25/12/2015;;;28.9;;;0.0;3.0;2.0;190.0;N 
240545;26/12/2015;;23.8;33.4;;;0.0;3.0;2.0;350.0;E 
240546;27/12/2015;22.0;23.7;32.9;;;7.9;3.0;2.0;360.0;N 
240547;28/12/2015;;23.8;31.0;;;6.6;5.0;2.0;10.0;N 
240548;29/12/2015;;24.2;32.0;;;3.9;6.0;2.0;330.0;N 
240549;30/12/2015;31.7;23.8;32.0;;;6.3;3.0;1.0;260.0;N 
240550;31/12/2015;6.9;24.4;33.0;;;2.5;4.0;2.0;270.0;N 
240551;01/01/2016;10.3;23.6;31.7;;;4.6;3.0;1.0;100.0;N 
240552;01/02/2016;;25.4;32.0;;;2.0;3.0;2.0;140.0;N 
240553;01/03/2016;65.4;25.1;29.6;;;3.3;4.0;2.0;340.0;N 
240554;01/04/2016;2.1;23.6;32.4;;;1.5;5.0;2.0;70.0;NE
240555;01/05/2016;0.2;23.8;33.3;;;3.6;3.0;2.0;320.0;N 
240556;01/06/2016;;25.4;32.3;;;5.3;5.0;2.0;90.0;N 
240557;01/07/2016;;24.7;33.5;;;5.7;3.0;1.0;340.0;N 
240558;01/09/2016;50.9;24.3;;;;6.8;3.0;2.0;50.0;NE
240559;02/01/2016;;25.2;30.0;;;;5.0;2.0;360.0;N 
240560;02/02/2016;;24.8;32.3;;;2.2;2.0;1.0;180.0;N 
240561;02/03/2016;;24.5;31.0;;;2.0;4.0;2.0;180.0;S 
240562;02/04/2016;29.5;23.7;31.6;;;2.7;3.0;1.0;180.0;N 
240563;02/05/2016;;24.9;33.9;;;1.9;6.0;2.0;180.0;E 
240564;02/06/2016;;25.2;33.0;;;4.8;5.0;2.0;240.0;N 
240565;02/07/2016;;25.1;31.8;;;6.3;6.0;2.0;180.0;N 
240566;02/08/2016;2.2;24.7;31.2;;;3.3;4.0;2.0;270.0;N 
240567;02/09/2016;6.4;24.0;31.8;;;3.5;4.0;2.0;340.0;N 
240568;02/10/2016;11.4;25.3;31.8;;;7.1;5.0;2.0;20.0;N 
240569;02/11/2016;35.7;23.2;30.8;;;0.0;5.0;2.0;360.0;N 
240570;02/12/2016;43.3;23.1;31.8;;;0.2;2.0;1.0;230.0;N 
240571;13/02/2016;2.2;23.0;33.3;;;3.8;3.0;1.0;270.0;S 
240572;14/02/2016;;25.2;34.0;;;8.4;4.0;2.0;220.0;E 
240573;15/02/2016;;25.2;33.1;;;5.5;6.0;3.0;360.0;N 
240574;16/02/2016;;25.2;30.0;;;5.9;6.0;2.0;360.0;N 
240575;17/02/2016;9.8;24.2;31.4;;;2.4;5.0;1.0;270.0;N 
240576;18/02/2016;36.4;24.0;31.0;;;2.4;4.0;1.0;180.0;N 
240577;19/02/2016;0.3;24.7;33.2;;;3.7;4.0;2.0;360.0;N 
240578;20/02/2016;21.3;24.6;33.3;;;7.5;4.0;2.0;20.0;N 
240579;21/02/2016;4.2;24.6;31.3;;;4.9;5.0;2.0;270.0;N 
240580;22/02/2016;13.7;24.4;28.7;;;2.2;4.0;1.0;270.0;N 
240581;23/02/2016;6.3;24.0;30.3;;;1.7;6.0;2.0;360.0;N 
240582;24/02/2016;15.4;22.9;32.4;;;4.4;3.0;2.0;350.0;N 
240583;25/02/2016;23.7;24.0;32.4;;;10.5;2.0;1.0;140.0;N 
240584;26/02/2016;5.9;24.8;31.6;;;0.0;4.0;2.0;230.0;S 
240585;27/02/2016;3.7;23.8;31.6;;;3.5;5.0;3.0;260.0;W 
240586;28/02/2016;1.0;23.9;31.3;;;5.1;2.0;1.0;350.0;S 
240587;29/02/2016;22.7;24.0;29.1;;;2.1;3.0;1.0;180.0;N 
240588;03/01/2016;5.3;24.5;32.2;;;0.6;3.0;1.0;260.0;N 
240589;03/02/2016;;;30.6;;;2.4;3.0;1.0;360.0;N 
240590;03/03/2016;45.9;24.6;31.8;;;0.3;3.0;2.0;90.0;N 
240591;03/04/2016;0.2;24.2;32.2;;;;3.0;1.0;300.0;N 
240592;03/05/2016;16.5;23.7;31.4;;;5.6;3.0;2.0;270.0;N 
240593;03/06/2016;0.2;25.1;32.0;;;2.8;6.0;2.0;180.0;S 
240594;03/07/2016;;25.8;32.3;;;2.9;4.0;2.0;90.0;N 
240595;03/08/2016;;24.4;33.7;;;2.7;4.0;1.0;180.0;N 
240596;03/09/2016;;24.6;33.2;;;6.6;3.0;1.0;180.0;S 
240597;03/10/2016;2.8;24.5;33.4;;;6.1;4.0;2.0;360.0;N 
240598;03/11/2016;;25.6;33.9;;;7.3;6.0;2.0;360.0;N 
240599;03/12/2016;57.8;24.0;33.0;;;7.5;4.0;2.0;10.0;N 
240600;13/03/2016;;25.6;31.8;;;7.8;5.0;1.0;360.0;N 
240601;14/03/2016;2.4;24.6;32.0;;;3.6;3.0;2.0;360.0;N 
240602;15/03/2016;8.1;25.0;31.0;;;;5.0;2.0;360.0;N 
240603;16/03/2016;4.8;25.0;32.0;;;1.5;5.0;2.0;230.0;SW
240604;17/03/2016;0.1;24.8;31.0;;;5.7;3.0;1.0;90.0;N 
240605;18/03/2016;;24.8;31.0;;;0.4;4.0;2.0;180.0;SW
240606;19/03/2016;0.8;24.8;34.0;;;2.8;4.0;2.0;210.0;S 
240607;20/03/2016;;24.6;34.1;;;6.6;4.0;2.0;230.0;SW
240608;21/03/2016;;24.8;34.0;;;9.2;3.0;2.0;350.0;N 
240609;22/03/2016;;25.8;33.6;;;6.8;4.0;1.0;70.0;N 
240610;23/03/2016;1.5;25.5;31.0;;;5.6;3.0;1.0;270.0;W 
240611;24/03/2016;49.4;23.2;33.0;;;2.0;3.0;2.0;270.0;E 
240612;25/03/2016;0.5;24.0;33.3;;;;4.0;2.0;180.0;S 
240613;26/03/2016;;25.2;32.4;;;7.1;4.0;3.0;360.0;N 
240614;27/03/2016;16.0;24.8;31.9;;;5.8;3.0;2.0;200.0;S 
240615;28/03/2016;;24.8;33.6;;;4.0;4.0;2.0;350.0;N 
240616;29/03/2016;17.9;24.3;31.4;;;8.0;3.0;1.0;360.0;N 
240617;30/03/2016;4.8;24.6;28.6;;;1.8;4.0;1.0;330.0;N 
240618;31/03/2016;23.5;25.3;28.2;;;0.4;3.0;1.0;10.0;N 
240619;04/01/2016;55.5;25.5;32.7;;;0.2;3.0;1.0;270.0;E 
240620;04/02/2016;63.4;23.4;30.2;;;7.2;4.0;2.0;360.0;S 
240621;04/03/2016;63.6;24.2;32.5;;;3.4;3.0;1.0;120.0;N 
240622;04/04/2016;1.0;24.9;32.4;;;7.2;2.0;1.0;90.0;N 
240623;04/05/2016;;25.0;33.6;;;4.7;4.0;2.0;360.0;N 
240624;04/06/2016;;25.4;32.9;;;8.6;4.0;2.0;360.0;N 
240625;04/07/2016;;25.4;33.0;;;;3.0;2.0;330.0;N 
240626;04/08/2016;3.3;24.8;34.3;;;3.0;5.0;2.0;180.0;N 
240627;04/09/2016;2.4;24.4;32.2;;;9.6;3.0;2.0;270.0;N 
240628;04/10/2016;44.1;23.8;31.8;;;0.8;3.0;1.0;20.0;N 
240629;04/11/2016;0.5;;34.1;;;2.6;4.0;2.0;270.0;S 
240630;04/12/2016;;26.1;33.2;;;3.0;5.0;1.0;360.0;N 
240631;13/04/2016;108.0;23.5;31.7;;;0.9;3.0;1.0;300.0;S 
240632;14/04/2016;6.6;25.3;31.6;;;6.1;4.0;2.0;230.0;NW
240633;15/04/2016;4.6;25.4;31.0;;;4.1;5.0;2.0;270.0;S 
240634;16/04/2016;18.7;24.5;33.0;;;0.0;3.0;1.0;360.0;N 
240635;17/04/2016;19.2;25.2;33.0;;;5.6;4.0;2.0;360.0;N 
240636;18/04/2016;;25.6;33.1;;;;3.0;2.0;90.0;E 
240637;19/04/2016;3.3;24.2;33.3;;;4.9;4.0;2.0;360.0;N 
240638;20/04/2016;;25.4;33.9;;;6.3;5.0;2.0;90.0;E 
240639;21/04/2016;8.1;24.6;32.2;;;5.7;6.0;2.0;120.0;N 
240640;22/04/2016;9.2;25.4;32.8;;;3.4;4.0;2.0;180.0;N 
240641;23/04/2016;1.7;24.6;33.9;;;5.1;3.0;1.0;20.0;N 
240642;24/04/2016;28.6;25.0;31.1;;;5.2;4.0;1.0;150.0;N 
240643;25/04/2016;5.0;25.2;34.0;;;6.8;5.0;2.0;180.0;NE
240644;26/04/2016;27.6;25.8;28.4;;;7.0;2.0;1.0;270.0;N 
240645;27/04/2016;1.8;24.6;29.6;;;1.0;4.0;2.0;270.0;N 
240646;28/04/2016;;24.4;33.5;;;1.6;2.0;1.0;300.0;S 
240647;29/04/2016;1.5;25.1;34.5;;;4.9;4.0;2.0;60.0;N 
240648;30/04/2016;;25.0;32.9;;;7.0;3.0;1.0;90.0;N 
240649;05/01/2016;;24.8;34.0;;;4.8;3.0;2.0;330.0;N 
240650;05/02/2016;3.2;25.2;34.2;;;9.5;6.0;3.0;180.0;S 
240651;05/03/2016;19.9;24.0;34.5;;;6.4;3.0;2.0;180.0;N 
240652;05/04/2016;;25.2;33.6;;;;3.0;1.0;90.0;N 
240653;05/05/2016;4.9;25.5;34.4;;;4.2;4.0;2.0;180.0;E 
240654;05/06/2016;0.2;25.6;33.0;;;9.7;3.0;2.0;80.0;N 
240655;05/07/2016;40.4;24.0;34.0;;;5.3;4.0;1.0;90.0;N 
240656;05/08/2016;;25.2;34.2;;;6.2;4.0;2.0;330.0;N 
240657;05/09/2016;24.0;24.3;33.0;;;;4.0;2.0;360.0;N 
240658;05/10/2016;20.2;24.0;32.6;;;5.3;5.0;2.0;0.0;E 
240659;05/11/2016;0.2;25.2;34.4;;;4.5;3.0;2.0;90.0;N 
240660;05/12/2016;;25.8;34.5;;;9.4;3.0;1.0;330.0;N 
240661;13/05/2016;26.0;25.6;34.5;;;4.9;4.0;2.0;90.0;N 
240662;14/05/2016;25.2;25.3;34.4;;;6.9;4.0;2.0;210.0;E 
240663;15/05/2016;;;30.3;;;7.1;6.0;1.0;270.0;N 
240664;16/05/2016;1.9;25.9;33.0;;;4.6;3.0;2.0;360.0;S 
240665;17/05/2016;;25.6;33.0;;;3.5;3.0;1.0;180.0;N 
240666;18/05/2016;19.5;25.4;33.7;;;1.7;3.0;1.0;40.0;N 
240667;19/05/2016;;26.5;;;;6.9;5.0;2.0;360.0;N 
240668;20/05/2016;47.9;23.6;34.2;;;1.0;2.0;1.0;50.0;N 
240669;21/05/2016;;25.8;33.0;;;8.6;6.0;2.0;330.0;N 
240670;22/05/2016;;25.0;33.6;;;5.3;4.0;2.0;210.0;SW
240671;23/05/2016;;25.6;32.4;;;8.2;4.0;2.0;120.0;N 
240672;24/05/2016;;25.4;33.8;;;;3.0;1.0;270.0;N 
240673;26/05/2016;;25.6;33.0;;;8.1;3.0;2.0;90.0;E 
240674;27/05/2016;11.1;;33.0;;;4.8;6.0;2.0;180.0;N 
240675;28/05/2016;11.9;25.2;33.4;;;6.6;3.0;2.0;20.0;N 
240676;29/05/2016;;25.4;33.8;;;4.7;5.0;2.0;60.0;E 
240677;30/05/2016;;;32.4;;;6.7;3.0;2.0;170.0;S 
240678;31/05/2016;11.7;24.4;30.2;;;4.7;4.0;2.0;250.0;S 
240679;06/01/2016;13.1;24.2;32.7;;;1.8;3.0;2.0;40.0;E 
240680;06/02/2016;;24.0;33.4;;;6.4;3.0;2.0;40.0;E 
240681;06/03/2016;;;33.6;;;6.3;3.0;1.0;180.0;N 
240682;06/04/2016;;25.5;29.3;;;3.2;4.0;2.0;270.0;N 
240683;06/05/2016;;23.1;31.4;;;0.1;4.0;2.0;20.0;N 
240684;06/06/2016;;24.0;33.2;;;3.7;3.0;2.0;270.0;SE
240685;06/07/2016;6.3;23.7;33.9;;;4.5;2.0;1.0;170.0;NE
240686;06/08/2016;;24.0;34.0;;;5.8;3.0;2.0;200.0;E 
240687;06/09/2016;;23.0;33.8;;;6.4;4.0;2.0;70.0;E 
240688;06/10/2016;;23.7;34.0;;;11.0;4.0;2.0;90.0;E 
240689;06/11/2016;;25.8;33.4;;;9.2;6.0;2.0;180.0;N 
240690;06/12/2016;1.1;24.0;31.6;;;3.7;3.0;1.0;270.0;N 
240691;13/06/2016;;23.9;31.0;;;2.0;2.0;1.0;80.0;N 
240692;14/06/2016;2.8;24.6;32.0;;;0.3;3.0;2.0;360.0;E 
240693;15/06/2016;;23.8;33.2;;;0.0;4.0;2.0;360.0;N 
240694;16/06/2016;;24.9;30.2;;;6.8;3.0;1.0;180.0;N 
240695;17/06/2016;4.3;23.5;33.3;;;1.4;3.0;2.0;60.0;E 
240696;18/06/2016;2.0;23.7;32.0;;;6.0;5.0;1.0;20.0;N 
240697;19/06/2016;83.4;23.0;24.5;;;4.5;3.0;1.0;260.0;N 
240698;20/06/2016;71.4;22.2;29.9;;;0.0;2.0;1.0;310.0;N 
240699;21/06/2016;;23.0;30.8;;;2.4;2.0;1.0;310.0;N 
240700;22/06/2016;1.3;22.8;33.1;;;3.2;3.0;1.0;270.0;N 
240701;23/06/2016;;23.2;33.0;;;7.2;3.0;1.0;120.0;S 
240702;24/06/2016;0.7;24.0;33.2;;;6.7;2.0;1.0;90.0;E 
240703;25/06/2016;0.4;25.0;31.8;;;6.2;3.0;1.0;90.0;N 
240704;26/06/2016;9.7;24.3;30.0;;;3.0;3.0;1.0;140.0;N 
240705;27/06/2016;0.8;23.8;33.1;;;1.4;3.0;1.0;180.0;N 
240706;28/06/2016;5.0;23.0;27.4;;;6.1;3.0;2.0;270.0;N 
240707;29/06/2016;8.2;23.2;33.0;;;0.0;2.0;1.0;40.0;N 
240708;30/06/2016;;24.6;34.0;;;6.2;2.0;1.0;70.0;N 
240709;07/01/2016;;25.8;33.8;;;7.0;7.0;2.0;270.0;S 
240710;07/02/2016;8.2;23.8;33.1;;;3.0;5.0;1.0;180.0;N 
240711;07/03/2016;13.4;24.5;33.3;;;5.3;3.0;1.0;180.0;N 
240712;07/04/2016;;24.4;33.4;;;7.4;2.0;1.0;90.0;E 
240713;07/05/2016;;24.0;33.3;;;8.6;3.0;2.0;90.0;E 
240714;07/06/2016;;22.7;34.7;;;8.2;4.0;2.0;90.0;E 
240715;07/07/2016;;22.4;33.4;;;10.5;3.0;1.0;60.0;N 
240716;07/08/2016;;23.4;34.1;;;8.3;3.0;2.0;40.0;E 
240717;07/09/2016;;23.8;34.2;;;8.6;4.0;2.0;360.0;N 
240718;07/10/2016;;23.6;33.7;;;7.0;4.0;2.0;190.0;N 
240719;07/11/2016;2.0;24.4;34.8;;;4.5;3.0;2.0;180.0;N 
240720;07/12/2016;4.5;25.0;33.9;;;9.7;3.0;2.0;180.0;N 
240721;13/07/2016;12.5;24.1;28.8;;;7.6;3.0;2.0;330.0;N 
240722;14/07/2016;1.0;23.2;33.0;;;0.8;3.0;1.0;200.0;N 
240723;15/07/2016;;24.2;34.0;;;6.3;3.0;2.0;90.0;E 
240724;16/07/2016;;24.0;32.6;;;10.2;4.0;1.0;270.0;N 
240725;17/07/2016;;23.5;32.5;;;4.8;6.0;2.0;180.0;N 
240726;18/07/2016;3.2;24.2;30.4;;;8.4;3.0;1.0;360.0;N 
240727;19/07/2016;;23.8;32.4;;;1.7;4.0;1.0;200.0;N 
240728;20/07/2016;31.0;24.0;30.9;;;8.1;4.0;1.0;360.0;N 
240729;21/07/2016;10.5;22.8;31.0;;;3.0;2.0;1.0;290.0;N 
240730;22/07/2016;4.2;23.2;30.0;;;4.0;3.0;2.0;50.0;N 
240731;23/07/2016;1.0;24.5;30.2;;;0.6;3.0;1.0;360.0;N 
240732;24/07/2016;1.0;23.2;31.6;;;2.0;3.0;1.0;220.0;SW
240733;25/07/2016;;24.4;31.4;;;7.9;4.0;2.0;180.0;S 
240734;26/07/2016;;23.2;31.6;;;7.5;3.0;1.0;90.0;S 
240735;27/07/2016;;23.2;32.1;;;0.8;4.0;2.0;80.0;E 
240736;28/07/2016;;23.3;32.8;;;7.0;4.0;2.0;110.0;NE
240737;29/07/2016;;23.6;32.9;;;10.0;3.0;1.0;120.0;E 
240738;30/07/2016;;22.2;32.4;;;6.6;2.0;1.0;110.0;N 
240739;31/07/2016;;22.2;32.8;;;5.5;3.0;1.0;90.0;E 
240740;08/01/2016;;22.0;32.8;;;5.8;3.0;1.0;90.0;E 
240741;08/02/2016;;23.4;33.5;;;6.8;3.0;1.0;180.0;N 
240742;08/03/2016;;23.6;33.6;;;6.0;3.0;1.0;210.0;E 
240743;08/04/2016;;23.6;34.6;;;4.9;3.0;1.0;140.0;S 
240744;08/05/2016;;;31.2;;;6.7;3.0;1.0;360.0;N 
240745;08/06/2016;;24.2;34.1;;;3.5;3.0;2.0;270.0;S 
240746;08/07/2016;;22.6;34.4;;;6.6;5.0;2.0;180.0;N 
240747;08/08/2016;;24.2;33.2;;;9.0;3.0;1.0;90.0;N 
240748;08/09/2016;10.5;23.0;34.4;;;6.5;4.0;2.0;20.0;E 
240749;08/10/2016;;22.5;33.2;;;9.9;3.0;2.0;290.0;S 
240750;08/11/2016;;21.8;33.8;;;8.8;1.0;1.0;70.0;N 
240751;08/12/2016;;23.5;24.9;;;6.6;4.0;2.0;220.0;N 
240752;13/08/2016;16.0;23.2;33.2;;;6.0;5.0;2.0;200.0;N 
240753;14/08/2016;2.4;23.3;33.9;;;4.4;4.0;2.0;90.0;E 
240754;15/08/2016;;23.3;32.8;;;7.2;3.0;1.0;200.0;N 
240755;16/08/2016;2.7;23.8;32.6;;;1.7;3.0;2.0;40.0;E 
240756;17/08/2016;;24.0;34.4;;;1.9;3.0;1.0;180.0;S 
240757;18/08/2016;;23.2;34.0;;;;2.0;2.0;180.0;S 
240758;19/08/2016;;21.6;33.8;;;9.2;4.0;2.0;90.0;E 
240759;20/08/2016;;;32.9;;;10.5;3.0;1.0;100.0;E 
240760;21/08/2016;;22.4;33.1;;;6.9;4.0;2.0;180.0;E 
240761;22/08/2016;;22.3;;;;6.2;3.0;1.0;120.0;N 
240762;23/08/2016;;22.2;33.4;;;9.5;3.0;1.0;120.0;E 
240763;24/08/2016;;23.4;33.4;;;6.2;3.0;2.0;80.0;E 
240764;25/08/2016;;23.0;34.8;;;6.3;3.0;2.0;100.0;E 
240765;26/08/2016;;25.2;32.2;;;7.9;3.0;2.0;70.0;N 
240766;27/08/2016;;24.0;34.2;;;;3.0;2.0;90.0;NE
240767;28/08/2016;1.0;25.0;34.4;;;4.7;4.0;2.0;160.0;E 
240768;29/08/2016;33.3;22.2;33.8;;;4.8;3.0;1.0;330.0;N 
240769;30/08/2016;6.8;24.6;35.0;;;8.5;3.0;2.0;140.0;E 
240770;31/08/2016;;24.2;34.0;;;10.4;2.0;1.0;40.0;S 
240771;09/01/2016;;23.4;34.8;;;6.6;3.0;1.0;180.0;C 
240772;09/02/2016;;24.6;33.6;;;8.4;4.0;2.0;100.0;N 
240773;09/03/2016;;23.2;33.2;;;6.9;5.0;2.0;360.0;S 
240774;09/04/2016;;22.8;34.4;;;5.7;3.0;2.0;270.0;S 
240775;09/05/2016;;23.0;33.2;;;7.3;4.0;2.0;180.0;N 
240776;09/06/2016;0.3;24.6;34.4;;;4.5;3.0;1.0;240.0;E 
240777;09/07/2016;;;34.5;;;7.4;6.0;2.0;90.0;E 
240778;09/08/2016;;23.2;32.8;;;6.5;6.0;2.0;90.0;E 
240779;09/09/2016;;22.8;33.4;;;2.9;3.0;2.0;200.0;NE
240780;09/10/2016;;23.4;33.3;;;2.2;4.0;2.0;120.0;E 
240781;09/11/2016;;22.5;34.0;;;6.5;3.0;2.0;120.0;E 
240782;09/12/2016;;22.2;34.2;;;8.2;2.0;1.0;100.0;N 
240783;13/09/2016;20.1;24.6;31.6;;;5.6;5.0;2.0;360.0;N 
240784;14/09/2016;16.1;23.0;33.6;;;1.2;4.0;2.0;180.0;S 
240785;15/09/2016;;24.8;33.0;;;6.7;8.0;2.0;260.0;N 
240786;16/09/2016;5.6;23.7;34.6;;;3.5;4.0;2.0;240.0;N 
240787;17/09/2016;;24.0;34.8;;;8.1;3.0;2.0;180.0;N 
240788;18/09/2016;27.3;23.4;29.6;;;8.9;3.0;2.0;310.0;E 
240789;19/09/2016;3.0;24.6;34.4;;;0.7;5.0;2.0;330.0;N 
240790;20/09/2016;;25.0;25.1;;;7.8;4.0;2.0;210.0;N 
240791;21/09/2016;2.6;24.6;28.5;;;6.1;4.0;1.0;360.0;N 
240792;22/09/2016;2.8;24.3;31.2;;;;3.0;1.0;180.0;N 
240793;23/09/2016;41.5;23.2;31.4;;;2.3;3.0;2.0;270.0;N 
240794;24/09/2016;2.8;23.8;30.0;;;4.7;2.0;1.0;220.0;N 
240795;25/09/2016;10.2;24.8;32.0;;;1.1;3.0;1.0;100.0;N 
240796;26/09/2016;;24.4;31.2;;;7.2;4.0;1.0;260.0;S 
240797;27/09/2016;0.2;24.2;33.4;;;3.0;2.0;2.0;40.0;NW
240798;28/09/2016;5.4;24.3;33.2;;;5.1;4.0;1.0;160.0;N 
240799;29/09/2016;2.1;24.2;33.7;;;4.3;3.0;1.0;200.0;N 
240800;30/09/2016;;23.8;32.1;;;4.9;7.0;3.0;270.0;N 
240801;10/01/2016;;24.0;33.1;;;4.3;4.0;2.0;290.0;S 
240802;10/02/2016;;24.0;31.5;;;5.1;3.0;2.0;340.0;N 
240803;10/03/2016;3.0;24.6;31.6;;;5.8;4.0;2.0;240.0;SE
240804;10/04/2016;5.0;24.0;;;;5.8;3.0;1.0;20.0;N 
240805;10/05/2016;3.6;24.2;33.4;;;4.7;2.0;1.0;360.0;N 
240806;10/06/2016;;23.9;32.4;;;6.1;5.0;2.0;60.0;SW
240807;10/07/2016;19.3;24.2;27.9;;;6.3;2.0;1.0;180.0;N 
240808;10/08/2016;3.4;24.2;32.8;;;0.0;5.0;2.0;350.0;N 
240809;10/09/2016;10.5;24.4;28.4;;;3.1;2.0;1.0;90.0;N 
240810;10/10/2016;;24.6;34.0;;;0.1;3.0;1.0;50.0;S 
240811;10/11/2016;;24.8;33.6;;;6.7;3.0;1.0;270.0;W 
240812;10/12/2016;;23.3;;;;7.1;3.0;2.0;20.0;N 
240813;13/10/2016;;24.8;32.0;;;1.0;3.0;2.0;330.0;N 
240814;14/10/2016;;24.3;31.8;;;2.9;2.0;1.0;360.0;N 
240815;15/10/2016;3.5;23.8;32.1;;;2.6;3.0;1.0;40.0;N 
240816;16/10/2016;3.4;23.0;33.4;;;2.5;3.0;1.0;80.0;E 
240817;17/10/2016;;22.2;34.5;;;6.2;6.0;3.0;60.0;SE
240818;18/10/2016;;23.7;34.2;;;9.9;5.0;2.0;90.0;E 
240819;20/10/2016;;24.7;33.3;;;3.6;3.0;1.0;80.0;N 
240820;21/10/2016;6.7;23.3;32.2;;;3.0;3.0;1.0;350.0;N 
240821;22/10/2016;1.6;24.7;33.9;;;0.7;3.0;1.0;180.0;N 
240822;23/10/2016;9.9;23.7;31.4;;;6.1;3.0;2.0;60.0;N 
240823;24/10/2016;18.4;23.6;;;;3.8;2.0;1.0;250.0;S 
240824;25/10/2016;11.5;24.4;32.8;;;0.0;2.0;1.0;20.0;N 
240825;26/10/2016;;24.9;;;;3.9;3.0;1.0;130.0;N 
240826;27/10/2016;9.9;24.6;;;;3.1;4.0;2.0;270.0;N 
240827;28/10/2016;1.8;24.5;30.8;;;1.5;4.0;2.0;260.0;N 
240828;29/10/2016;0.7;25.0;32.3;;;2.7;2.0;1.0;90.0;E 
240829;30/10/2016;;24.2;31.6;;;3.8;3.0;1.0;90.0;E 
240830;31/10/2016;;24.5;32.4;;;1.6;3.0;2.0;320.0;S 
240831;11/01/2016;0.4;24.1;32.4;;;3.2;4.0;2.0;160.0;N 
240832;11/02/2016;41.2;23.8;;;;2.3;3.0;1.0;60.0;N 
240833;11/03/2016;0.2;24.4;;;;1.8;3.0;1.0;190.0;N 
240834;11/04/2016;;23.2;;;;2.4;3.0;1.0;210.0;SW
240835;11/06/2016;4.1;24.1;;;;;2.0;1.0;130.0;N 
240836;11/07/2016;1.5;24.7;31.8;;;7.3;4.0;1.0;240.0;N 
240837;11/08/2016;43.1;23.2;;;;3.3;4.0;1.0;180.0;N 
240838;11/09/2016;3.5;24.0;30.6;;;4.0;3.0;1.0;360.0;N 
240839;11/10/2016;;23.8;31.2;;;4.8;4.0;2.0;250.0;SW
240840;11/11/2016;;23.8;33.0;;;;3.0;2.0;180.0;S 
240841;11/12/2016;;23.6;33.7;;;9.2;3.0;1.0;280.0;N 
240842;13/11/2016;14.5;24.8;;;;7.8;3.0;1.0;250.0;N 
240843;14/11/2016;41.0;23.6;33.0;;;5.1;3.0;1.0;280.0;W 
240844;15/11/2016;8.2;23.9;32.0;;;6.7;3.0;2.0;270.0;W 
240845;17/11/2016;7.5;23.6;33.0;;;3.7;3.0;1.0;360.0;N 
240846;18/11/2016;;24.8;32.7;;;6.0;5.0;2.0;50.0;N 
240847;19/11/2016;6.8;23.8;32.2;;;5.3;5.0;2.0;180.0;N 
240848;20/11/2016;1.4;24.8;32.6;;;8.4;3.0;2.0;90.0;N 
240849;21/11/2016;;25.2;34.4;;;6.0;6.0;2.0;250.0;W 
240850;22/11/2016;37.8;23.5;27.2;;;8.8;3.0;1.0;60.0;N 
240851;23/11/2016;1.2;23.2;33.7;;;0.7;10.0;2.0;320.0;N 
240852;24/11/2016;;25.0;31.8;;;9.8;9.0;2.0;270.0;N 
240853;25/11/2016;40.5;;31.2;;;2.6;3.0;1.0;360.0;N 
240854;26/11/2016;;25.0;33.2;;;5.0;3.0;2.0;230.0;N 
240855;27/11/2016;;25.3;33.6;;;;3.0;2.0;20.0;NE
240856;28/11/2016;3.0;25.4;31.4;;;5.8;6.0;2.0;180.0;N 
240857;29/11/2016;14.5;24.2;32.3;;;2.5;5.0;2.0;250.0;N 
240858;12/01/2016;14.6;23.4;;;;0.3;3.0;1.0;210.0;N 
240859;12/02/2016;;24.2;29.7;;;5.8;4.0;2.0;290.0;N 
240860;12/03/2016;2.0;23.6;;;;0.0;4.0;1.0;330.0;N 
240861;12/04/2016;30.2;23.6;31.0;;;0.9;3.0;1.0;270.0;W 
240862;12/05/2016;12.9;;31.0;;;3.8;3.0;1.0;270.0;N 
240863;12/06/2016;17.7;23.9;33.3;;;2.4;3.0;1.0;270.0;W 
240864;12/07/2016;4.1;23.0;;;;8.9;2.0;1.0;80.0;N 
240865;12/08/2016;26.2;;32.2;;;2.9;4.0;2.0;250.0;SW
240866;12/09/2016;;23.6;31.6;;;5.0;3.0;2.0;270.0;W 
240867;12/10/2016;13.4;23.4;29.4;;;4.8;3.0;1.0;220.0;SW
240868;12/11/2016;;24.8;29.6;;;;3.0;2.0;230.0;SW
240869;12/12/2016;7.1;;27.3;;;2.0;6.0;1.0;270.0;N 
